ID,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Age Stages,Purchased Bike
12273,Married,Male,"$30,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,Middle Aged,No
22170,Married,Female,"$30,000",3,Partial College,Clerical,No,2,1-2 Miles,Pacific,55,Middle Aged,Yes
11047,Married,Female,"$30,000",3,High School,Skilled Manual,No,2,1-2 Miles,Pacific,56,Middle Aged,Yes
19482,Married,Male,"$30,000",1,Partial College,Clerical,Yes,1,0-1 Miles,Europe,44,Middle Aged,Yes
16489,Married,Male,"$30,000",3,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,55,Middle Aged,No
15657,Married,Male,"$30,000",3,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,46,Middle Aged,Yes
25649,Single,Female,"$30,000",3,Partial College,Clerical,Yes,0,0-1 Miles,Europe,42,Middle Aged,Yes
20946,Single,Female,"$30,000",0,Partial College,Clerical,No,1,2-5 Miles,Europe,30,Young,No
25553,Married,Male,"$30,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,65,Old,Yes
13813,Married,Female,"$30,000",3,Partial College,Clerical,No,0,0-1 Miles,Europe,42,Middle Aged,No
19650,Married,Female,"$30,000",2,Partial College,Clerical,No,2,0-1 Miles,Pacific,67,Old,No
12591,Married,Female,"$30,000",4,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,Middle Aged,No
25693,Single,Female,"$30,000",5,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,Middle Aged,Yes
20060,Single,Female,"$30,000",0,High School,Manual,No,1,2-5 Miles,Europe,34,Young,Yes
12503,Single,Female,"$30,000",3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,27,Young,No
23908,Single,Male,"$30,000",1,Bachelors,Clerical,No,1,0-1 Miles,Europe,39,Middle Aged,Yes
20839,Single,Female,"$30,000",3,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,47,Middle Aged,Yes
22672,Single,Female,"$30,000",2,Partial College,Clerical,Yes,0,0-1 Miles,Europe,43,Middle Aged,No
20919,Single,Female,"$30,000",2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,Middle Aged,No
12284,Married,Female,"$30,000",0,Bachelors,Clerical,No,0,0-1 Miles,Europe,36,Middle Aged,Yes
16390,Single,Male,"$30,000",1,Bachelors,Clerical,No,0,0-1 Miles,Europe,38,Middle Aged,Yes
24187,Single,Female,"$30,000",3,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,46,Middle Aged,Yes
29094,Married,Male,"$30,000",3,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,Middle Aged,Yes
13136,Married,Female,"$30,000",2,Partial College,Clerical,No,2,5-10 Miles,Pacific,69,Old,No
26928,Single,Male,"$30,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,62,Old,Yes
20897,Married,Female,"$30,000",1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,40,Middle Aged,No
14154,Married,Male,"$30,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,35,Middle Aged,Yes
11386,Married,Female,"$30,000",3,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,45,Middle Aged,No
28379,Married,Male,"$30,000",1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,40,Middle Aged,No
16468,Single,Male,"$30,000",0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,30,Young,No
19174,Single,Female,"$30,000",0,High School,Manual,No,1,2-5 Miles,Europe,32,Young,Yes
13683,Single,Female,"$30,000",0,High School,Manual,No,1,2-5 Miles,Europe,32,Young,No
17848,Single,Male,"$30,000",0,Partial College,Clerical,No,1,2-5 Miles,Europe,31,Young,Yes
24121,Single,Female,"$30,000",0,Partial College,Clerical,No,1,0-1 Miles,Europe,29,Young,Yes
14785,Single,Male,"$30,000",1,Bachelors,Clerical,No,1,1-2 Miles,Europe,39,Middle Aged,No
22518,Single,Female,"$30,000",3,Partial College,Clerical,No,2,0-1 Miles,Europe,27,Young,Yes
25918,Single,Female,"$30,000",2,Partial College,Clerical,No,2,5-10 Miles,Pacific,60,Middle Aged,Yes
20417,Married,Male,"$30,000",3,Partial College,Clerical,No,2,5-10 Miles,Pacific,56,Middle Aged,No
22974,Married,Female,"$30,000",2,Partial College,Clerical,Yes,2,5-10 Miles,Pacific,69,Old,No
18018,Single,Male,"$30,000",3,Partial College,Clerical,Yes,0,0-1 Miles,Europe,43,Middle Aged,No
12568,Married,Female,"$30,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,64,Old,No
14926,Married,Male,"$30,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,38,Middle Aged,Yes
27771,Single,Male,"$30,000",1,Bachelors,Clerical,Yes,1,1-2 Miles,Europe,39,Middle Aged,Yes
22174,Married,Male,"$30,000",3,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,Middle Aged,Yes
22439,Married,Female,"$30,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,37,Middle Aged,Yes
25266,Single,Female,"$30,000",2,Partial College,Clerical,No,2,5-10 Miles,Pacific,67,Old,No
11139,Single,Female,"$30,000",2,Partial College,Clerical,No,2,5-10 Miles,Pacific,67,Old,No
11576,Married,Male,"$30,000",1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,Middle Aged,Yes
27169,Single,Male,"$30,000",0,High School,Manual,Yes,1,2-5 Miles,Europe,34,Young,Yes
19389,Single,Male,"$30,000",0,Partial College,Clerical,No,1,2-5 Miles,Europe,28,Young,No
12718,Single,Female,"$30,000",0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,31,Young,No
15019,Single,Female,"$30,000",3,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,55,Middle Aged,No
27814,Single,Female,"$30,000",3,Partial College,Clerical,No,1,0-1 Miles,Europe,26,Young,No
22175,Married,Female,"$30,000",3,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,53,Middle Aged,Yes
27824,Single,Female,"$30,000",3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,28,Young,Yes
12731,Single,Male,"$30,000",0,High School,Manual,No,1,1-2 Miles,Europe,32,Young,No
11383,Married,Female,"$30,000",3,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,46,Middle Aged,No
20277,Married,Female,"$30,000",2,Partial College,Clerical,No,2,0-1 Miles,Pacific,69,Old,No
12389,Single,Male,"$30,000",0,High School,Manual,No,1,2-5 Miles,Europe,34,Young,No
17754,Single,Female,"$30,000",3,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,46,Middle Aged,Yes
16549,Single,Female,"$30,000",3,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,Middle Aged,Yes
20147,Married,Female,"$30,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,65,Old,No
15612,Single,Male,"$30,000",0,High School,Manual,No,1,1-2 Miles,Europe,28,Young,No
15665,Married,Female,"$30,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,Middle Aged,Yes
22610,Married,Male,"$30,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,35,Middle Aged,Yes
25681,Single,Female,"$30,000",0,Partial College,Clerical,No,1,2-5 Miles,Europe,31,Young,Yes
19491,Single,Male,"$30,000",2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,Middle Aged,No
11935,Single,Female,"$30,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,Young,No
14092,Single,Male,"$30,000",0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,28,Young,No
25006,Single,Female,"$30,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,Young,No
17369,Single,Male,"$30,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,Young,No
23549,Single,Male,"$30,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,Young,No
28609,Married,Male,"$30,000",2,High School,Skilled Manual,No,2,0-1 Miles,North America,49,Middle Aged,No
22983,Single,Female,"$30,000",0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,27,Young,No
24745,Single,Female,"$30,000",2,High School,Skilled Manual,No,2,0-1 Miles,North America,49,Middle Aged,No
13066,Single,Male,"$30,000",0,High School,Skilled Manual,No,2,1-2 Miles,North America,31,Young,Yes
19223,Married,Female,"$30,000",2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,48,Middle Aged,No
18910,Single,Male,"$30,000",0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,30,Young,No
16725,Married,Male,"$30,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,Young,No
14090,Married,Female,"$30,000",0,Partial High School,Clerical,No,2,0-1 Miles,North America,28,Young,No
22014,Single,Male,"$30,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,Young,No
23275,Married,Male,"$30,000",2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,Middle Aged,No
14514,Single,Female,"$30,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,26,Young,No
14077,Single,Male,"$30,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,Young,No
20758,Married,Male,"$30,000",2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,50,Middle Aged,No
18649,Single,Male,"$30,000",1,High School,Clerical,Yes,2,1-2 Miles,North America,51,Middle Aged,Yes
23256,Single,Male,"$30,000",1,High School,Clerical,No,1,5-10 Miles,North America,52,Middle Aged,No
12768,Married,Male,"$30,000",1,High School,Clerical,Yes,1,2-5 Miles,North America,52,Middle Aged,Yes
22971,Single,Female,"$30,000",0,High School,Skilled Manual,No,2,0-1 Miles,North America,25,Young,Yes
17668,Single,Male,"$30,000",2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,50,Middle Aged,Yes
14271,Married,Male,"$30,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,Young,No
18347,Single,Female,"$30,000",0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,31,Young,No
19217,Married,Male,"$30,000",2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,Middle Aged,No
15839,Single,Male,"$30,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,Young,No
24955,Single,Male,"$30,000",5,Partial High School,Skilled Manual,Yes,3,10+ Miles,North America,60,Middle Aged,Yes
14883,Married,Female,"$30,000",1,Bachelors,Skilled Manual,Yes,1,5-10 Miles,North America,53,Middle Aged,Yes
18322,Single,Male,"$30,000",0,Partial High School,Clerical,No,2,0-1 Miles,North America,26,Young,No
14872,Married,Male,"$30,000",0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,32,Young,No
12029,Married,Male,"$30,000",0,Partial High School,Clerical,No,2,0-1 Miles,North America,28,Young,No
20754,Married,Male,"$30,000",2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,51,Middle Aged,No
18329,Single,Male,"$30,000",0,Partial High School,Clerical,No,2,5-10 Miles,North America,27,Young,No
14887,Married,Female,"$30,000",1,High School,Clerical,Yes,1,5-10 Miles,North America,52,Middle Aged,No
14332,Single,Female,"$30,000",0,High School,Skilled Manual,No,2,5-10 Miles,North America,26,Young,No
22155,Married,Male,"$20,000",2,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,58,Middle Aged,No
25940,Single,Male,"$20,000",2,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,55,Middle Aged,Yes
16466,Single,Female,"$20,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,Young,Yes
19273,Married,Female,"$20,000",2,Partial College,Manual,Yes,0,0-1 Miles,Europe,63,Old,No
20942,Single,Female,"$20,000",0,High School,Manual,No,1,5-10 Miles,Europe,31,Young,No
26863,Single,Male,"$20,000",0,High School,Manual,No,1,2-5 Miles,Europe,28,Young,No
29380,Married,Female,"$20,000",3,High School,Manual,Yes,0,0-1 Miles,Europe,41,Middle Aged,Yes
23986,Married,Female,"$20,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,66,Old,Yes
12558,Married,Female,"$20,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,65,Old,No
14813,Single,Female,"$20,000",4,High School,Manual,Yes,1,0-1 Miles,Europe,43,Middle Aged,Yes
26956,Single,Female,"$20,000",0,Partial College,Manual,No,1,2-5 Miles,Europe,36,Middle Aged,Yes
14517,Married,Female,"$20,000",3,High School,Skilled Manual,No,2,1-2 Miles,Pacific,62,Old,No
16188,Single,Female,"$20,000",0,Partial High School,Manual,No,2,1-2 Miles,Europe,26,Young,No
28412,Single,Male,"$20,000",0,High School,Manual,No,1,2-5 Miles,Europe,29,Young,No
25458,Married,Male,"$20,000",1,High School,Manual,No,1,1-2 Miles,Europe,40,Middle Aged,Yes
26852,Married,Female,"$20,000",3,High School,Manual,Yes,2,0-1 Miles,Europe,43,Middle Aged,No
15030,Married,Male,"$20,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,26,Young,Yes
24065,Single,Female,"$20,000",0,High School,Manual,Yes,0,0-1 Miles,Europe,40,Middle Aged,Yes
17994,Single,Male,"$20,000",2,High School,Manual,Yes,2,0-1 Miles,Europe,42,Middle Aged,No
24273,Married,Female,"$20,000",2,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,55,Middle Aged,Yes
19675,Married,Male,"$20,000",4,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,60,Middle Aged,No
17845,Single,Female,"$20,000",0,Partial High School,Manual,No,2,1-2 Miles,Europe,32,Young,No
25605,Single,Female,"$20,000",2,Partial College,Manual,No,1,0-1 Miles,Europe,54,Middle Aged,Yes
25460,Married,Female,"$20,000",2,High School,Manual,Yes,0,0-1 Miles,Europe,40,Middle Aged,Yes
12253,Single,Female,"$20,000",0,Partial College,Manual,Yes,0,0-1 Miles,Pacific,29,Young,Yes
25559,Single,Male,"$20,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,25,Young,Yes
28729,Single,Female,"$20,000",0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,Young,Yes
25026,Married,Male,"$20,000",2,Partial High School,Clerical,Yes,3,5-10 Miles,Pacific,54,Middle Aged,No
13673,Single,Female,"$20,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,25,Young,No
14135,Married,Male,"$20,000",1,Partial College,Manual,Yes,0,1-2 Miles,Europe,35,Middle Aged,No
12833,Single,Female,"$20,000",3,High School,Manual,Yes,1,0-1 Miles,Europe,42,Middle Aged,Yes
20962,Married,Female,"$20,000",1,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,Middle Aged,No
24174,Married,Male,"$20,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,27,Young,Yes
22527,Single,Female,"$20,000",0,High School,Manual,No,1,2-5 Miles,Europe,29,Young,No
21375,Single,Male,"$20,000",2,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,57,Middle Aged,No
21738,Married,Male,"$20,000",1,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,43,Middle Aged,No
20927,Single,Female,"$20,000",5,High School,Manual,Yes,2,0-1 Miles,Europe,27,Young,No
25665,Single,Female,"$20,000",0,High School,Manual,No,1,1-2 Miles,Europe,28,Young,No
26879,Single,Female,"$20,000",0,High School,Manual,No,1,2-5 Miles,Europe,30,Young,No
12629,Single,Male,"$20,000",1,Partial College,Manual,No,0,0-1 Miles,Europe,37,Middle Aged,No
20851,Single,Male,"$20,000",0,Partial College,Manual,No,1,2-5 Miles,Europe,36,Middle Aged,Yes
11381,Married,Female,"$20,000",2,Partial College,Manual,Yes,1,2-5 Miles,Europe,47,Middle Aged,Yes
28102,Married,Male,"$20,000",4,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,58,Middle Aged,Yes
20994,Married,Female,"$20,000",0,Bachelors,Clerical,No,0,0-1 Miles,Pacific,26,Young,Yes
11489,Single,Female,"$20,000",0,Partial High School,Manual,No,2,1-2 Miles,Europe,35,Middle Aged,Yes
27165,Single,Male,"$20,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,Young,No
14554,Married,Male,"$20,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,66,Old,No
17894,Married,Female,"$20,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,50,Middle Aged,Yes
23915,Married,Male,"$20,000",2,High School,Manual,Yes,2,0-1 Miles,Europe,42,Middle Aged,No
27878,Single,Male,"$20,000",0,Partial College,Manual,No,0,0-1 Miles,Pacific,28,Young,Yes
25752,Single,Female,"$20,000",2,Partial College,Manual,No,1,0-1 Miles,Europe,53,Middle Aged,Yes
25512,Single,Male,"$20,000",0,High School,Manual,No,1,2-5 Miles,Europe,30,Young,No
20977,Married,Male,"$20,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,64,Old,Yes
13690,Single,Female,"$20,000",0,Partial High School,Manual,No,2,1-2 Miles,Europe,34,Young,Yes
24151,Single,Male,"$20,000",1,Bachelors,Clerical,No,0,0-1 Miles,Europe,51,Middle Aged,No
17882,Married,Male,"$20,000",1,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,Middle Aged,No
20171,Married,Female,"$20,000",2,Partial College,Manual,Yes,1,0-1 Miles,Europe,46,Middle Aged,Yes
28488,Single,Male,"$20,000",0,Partial College,Manual,Yes,0,0-1 Miles,Pacific,28,Young,Yes
12236,Married,Female,"$20,000",1,Partial College,Manual,Yes,0,0-1 Miles,Europe,65,Old,No
13662,Single,Male,"$20,000",0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,31,Young,Yes
19331,Single,Male,"$20,000",2,High School,Manual,Yes,1,0-1 Miles,Europe,40,Middle Aged,No
19748,Married,Male,"$20,000",4,High School,Skilled Manual,No,2,1-2 Miles,Pacific,60,Middle Aged,No
27835,Married,Male,"$20,000",0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,32,Young,No
27218,Married,Female,"$20,000",2,Partial High School,Clerical,No,0,0-1 Miles,North America,48,Middle Aged,No
18058,Single,Female,"$20,000",3,High School,Skilled Manual,Yes,2,2-5 Miles,North America,78,Old,No
25347,Single,Female,"$20,000",3,Partial High School,Clerical,No,2,0-1 Miles,North America,49,Middle Aged,No
26248,Married,Male,"$20,000",3,Partial High School,Clerical,No,2,0-1 Miles,North America,52,Middle Aged,No
27040,Married,Male,"$20,000",2,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,Middle Aged,No
20084,Married,Male,"$20,000",2,High School,Manual,No,2,0-1 Miles,North America,53,Middle Aged,No
23797,Single,Male,"$20,000",3,Partial High School,Clerical,No,2,0-1 Miles,North America,50,Middle Aged,No
26270,Single,Female,"$20,000",2,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,Middle Aged,No
25343,Single,Female,"$20,000",3,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,Middle Aged,No
13714,Married,Female,"$20,000",2,High School,Manual,No,2,1-2 Miles,North America,53,Middle Aged,Yes
23801,Married,Female,"$20,000",2,Partial High School,Clerical,Yes,2,0-1 Miles,North America,49,Middle Aged,No
13507,Married,Female,"$10,000",2,Partial College,Manual,Yes,0,1-2 Miles,Europe,50,Middle Aged,No
20870,Single,Female,"$10,000",2,High School,Manual,Yes,1,0-1 Miles,Europe,38,Middle Aged,Yes
22400,Married,Male,"$10,000",0,Partial College,Manual,No,1,0-1 Miles,Pacific,26,Young,Yes
28380,Single,Female,"$10,000",5,Partial High School,Manual,No,2,0-1 Miles,Europe,41,Middle Aged,No
17891,Married,Female,"$10,000",2,Partial College,Manual,Yes,1,0-1 Miles,Europe,50,Middle Aged,Yes
16259,Single,Female,"$10,000",4,Partial High School,Manual,Yes,2,0-1 Miles,Europe,40,Middle Aged,Yes
17703,Married,Female,"$10,000",1,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,40,Middle Aged,No
24185,Single,Female,"$10,000",1,High School,Manual,No,1,1-2 Miles,Europe,45,Middle Aged,No
19291,Single,Female,"$10,000",2,High School,Manual,Yes,0,0-1 Miles,Europe,35,Middle Aged,No
16438,Married,Female,"$10,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,30,Young,No
16200,Single,Female,"$10,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,Middle Aged,No
19461,Single,Female,"$10,000",4,Partial High School,Manual,Yes,2,0-1 Miles,Europe,40,Middle Aged,No
16514,Single,Male,"$10,000",0,Partial College,Manual,Yes,1,1-2 Miles,Pacific,26,Young,Yes
12274,Single,Male,"$10,000",2,High School,Manual,Yes,0,0-1 Miles,Europe,35,Middle Aged,No
24149,Married,Male,"$10,000",2,Partial College,Manual,Yes,0,1-2 Miles,Europe,49,Middle Aged,No
24140,Single,Male,"$10,000",0,Graduate Degree,Manual,No,0,0-1 Miles,Europe,30,Young,Yes
20970,Single,Male,"$10,000",2,Partial College,Manual,Yes,1,0-1 Miles,Europe,52,Middle Aged,Yes
26818,Single,Male,"$10,000",3,High School,Manual,Yes,1,0-1 Miles,Europe,39,Middle Aged,Yes
12234,Married,Male,"$10,000",2,Partial College,Manual,Yes,1,2-5 Miles,Europe,52,Middle Aged,No
28683,Single,Female,"$10,000",1,High School,Manual,No,1,5-10 Miles,Europe,35,Middle Aged,Yes
23993,Single,Female,"$10,000",0,Partial College,Manual,No,1,0-1 Miles,Pacific,26,Young,Yes
14798,Single,Female,"$10,000",4,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,Middle Aged,Yes
23979,Single,Male,"$10,000",2,Partial College,Manual,No,0,0-1 Miles,Europe,50,Middle Aged,No
20797,Married,Female,"$10,000",1,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,Middle Aged,No
22402,Married,Male,"$10,000",0,Partial College,Manual,Yes,1,2-5 Miles,Pacific,25,Young,Yes
15465,Married,Female,"$10,000",0,Partial College,Manual,No,1,0-1 Miles,Pacific,25,Young,No
23963,Married,Male,"$10,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,33,Young,No
17907,Married,Female,"$10,000",0,Partial College,Manual,Yes,1,2-5 Miles,Pacific,27,Young,No
12212,Married,Female,"$10,000",0,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,37,Middle Aged,Yes
25529,Single,Male,"$10,000",1,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,44,Middle Aged,No
19445,Married,Female,"$10,000",2,High School,Manual,No,1,0-1 Miles,Europe,38,Middle Aged,No
17843,Single,Female,"$10,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,Young,No
12585,Married,Male,"$10,000",1,High School,Manual,Yes,0,2-5 Miles,Pacific,27,Young,Yes
16043,Single,Male,"$10,000",1,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,Middle Aged,No
22399,Single,Male,"$10,000",0,Partial College,Manual,Yes,1,1-2 Miles,Pacific,26,Young,Yes
25313,Single,Male,"$10,000",0,Partial High School,Manual,No,2,1-2 Miles,Europe,35,Middle Aged,No
26849,Married,Male,"$10,000",3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,Middle Aged,No
11340,Married,Female,"$10,000",1,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,70,Old,Yes
25555,Married,Female,"$10,000",0,Partial College,Manual,No,1,0-1 Miles,Pacific,26,Young,Yes
17702,Married,Male,"$10,000",1,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,37,Middle Aged,No
13981,Married,Female,"$10,000",5,High School,Skilled Manual,No,3,1-2 Miles,Pacific,62,Old,No
28468,Married,Female,"$10,000",2,Partial College,Manual,Yes,0,1-2 Miles,Europe,51,Middle Aged,No
12231,Single,Female,"$10,000",2,Partial College,Manual,Yes,0,0-1 Miles,Europe,51,Middle Aged,Yes
24061,Married,Male,"$10,000",4,Partial High School,Manual,Yes,1,0-1 Miles,Europe,40,Middle Aged,Yes
14545,Married,Female,"$10,000",2,Partial College,Manual,Yes,0,1-2 Miles,Europe,49,Middle Aged,No
24201,Married,Female,"$10,000",2,High School,Manual,Yes,0,0-1 Miles,Europe,37,Middle Aged,Yes
14804,Single,Female,"$10,000",3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,Middle Aged,No
14696,Single,Male,"$10,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,Young,No
14544,Single,Male,"$10,000",1,Partial College,Manual,Yes,0,0-1 Miles,Europe,49,Middle Aged,No
11378,Single,Female,"$10,000",1,High School,Manual,No,1,2-5 Miles,Europe,46,Middle Aged,Yes
25906,Single,Female,"$10,000",5,High School,Skilled Manual,No,2,1-2 Miles,Pacific,62,Old,No
25923,Single,Male,"$10,000",2,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,58,Middle Aged,No
20974,Married,Male,"$10,000",2,Bachelors,Clerical,Yes,1,0-1 Miles,Europe,66,Old,No
16410,Single,Female,"$10,000",4,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,Middle Aged,Yes
19508,Married,Male,"$10,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,30,Young,No
29424,Married,Male,"$10,000",0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,32,Young,No
19183,Single,Male,"$10,000",0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,Middle Aged,No
13572,Single,Male,"$10,000",3,High School,Manual,Yes,0,0-1 Miles,Europe,37,Middle Aged,Yes
22538,Single,Female,"$10,000",0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,Young,No
19305,Single,Female,"$10,000",2,High School,Manual,Yes,1,0-1 Miles,Europe,38,Middle Aged,Yes
12581,Single,Female,"$10,000",0,Partial College,Manual,No,1,0-1 Miles,Pacific,28,Young,Yes
23962,Married,Female,"$10,000",0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,32,Young,No
21365,Married,Female,"$10,000",2,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,58,Middle Aged,No
22381,Married,Male,"$10,000",1,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,44,Middle Aged,No
19255,Single,Male,"$10,000",2,Partial College,Manual,Yes,1,0-1 Miles,Europe,51,Middle Aged,Yes
14547,Married,Male,"$10,000",2,Partial College,Manual,Yes,0,1-2 Miles,Europe,51,Middle Aged,No
14805,Single,Female,"$10,000",3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,Middle Aged,No
29447,Single,Female,"$10,000",2,Bachelors,Clerical,No,1,2-5 Miles,Europe,68,Old,No
16559,Single,Female,"$10,000",2,High School,Manual,Yes,0,0-1 Miles,Europe,36,Middle Aged,Yes
15450,Married,Male,"$10,000",1,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,70,Old,No
15629,Single,Female,"$10,000",0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,Young,No
20076,Single,Female,"$10,000",2,High School,Manual,Yes,2,1-2 Miles,North America,53,Middle Aged,Yes
23248,Married,Female,"$10,000",2,High School,Manual,Yes,2,1-2 Miles,North America,53,Middle Aged,No
